,Restaurant_id,City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA,URL,nr_reviews,excellent,v_good,average,poor,terrible
6768,id_6768,Barcelona,['Mediterranean'],2027.0,$$ - $$$,30.0,"[[], []]",/Restaurant_Review-g187497-d8075980-Reviews-Aula_Restaurant_CETT-Barcelona_Catalonia.html,d8075980,https://www.tripadvisor.com//Restaurant_Review-g187497-d8075980-Reviews-Aula_Restaurant_CETT-Barcelona_Catalonia.html,110,4,0,0,0,0
6769,id_6769,Paris,,7840.0,,34.0,"[['Vive la France & Go for the Gambas!', 'Tuna and foie gras!'], ['06/27/2016', '05/05/2016']]",/Restaurant_Review-g187147-d5804538-Reviews-MACIS_CAFE-Paris_Ile_de_France.html,d5804538,https://www.tripadvisor.com//Restaurant_Review-g187147-d5804538-Reviews-MACIS_CAFE-Paris_Ile_de_France.html,0,0,0,0,0,0
6770,id_6770,Prague,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly']",658.0,$$ - $$$,52.0,"[['pleasantly surprised with excellent italia...', 'Italian Family Restaurant'], ['11/12/2017', '09/09/2017']]",/Restaurant_Review-g274707-d8055693-Reviews-Ristorantino_Da_Matteo-Prague_Bohemia.html,d8055693,https://www.tripadvisor.com//Restaurant_Review-g274707-d8055693-Reviews-Ristorantino_Da_Matteo-Prague_Bohemia.html,88,34,4,2,0,0
6771,id_6771,Warsaw,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly']",1975.0,$$ - $$$,169.0,"[['Average pizza', 'Terrible service-'], ['06/24/2017', '06/23/2017']]",/Restaurant_Review-g274856-d3753270-Reviews-Giovanni_Rubino-Warsaw_Mazovia_Province_Central_Poland.html,d3753270,https://www.tripadvisor.com//Restaurant_Review-g274856-d3753270-Reviews-Giovanni_Rubino-Warsaw_Mazovia_Province_Central_Poland.html,267,28,28,19,11,21
6772,id_6772,Hamburg,,1430.0,,9.0,"[['Innovative Küche, die Spass macht und schm...'], ['12/23/2011']]",/Restaurant_Review-g187331-d1353545-Reviews-Memory-Hamburg.html,d1353545,https://www.tripadvisor.com//Restaurant_Review-g187331-d1353545-Reviews-Memory-Hamburg.html,11,0,1,0,0,0
6773,id_6773,London,"['Bar', 'British', 'Pub']",6276.0,$$ - $$$,54.0,"[['Friendly pub just a short stroll from Cros...', 'Local pub with fantastic food'], ['12/09/2017', '11/11/2017']]",/Restaurant_Review-g186338-d2442722-Reviews-The_George-London_England.html,d2442722,https://www.tripadvisor.com//Restaurant_Review-g186338-d2442722-Reviews-The_George-London_England.html,77,27,25,9,6,6
6774,id_6774,Berlin,"['Thai', 'Vegetarian Friendly']",1401.0,$$ - $$$,18.0,"[['Great food helpful staff', 'Great food and attentive service'], ['08/20/2017', '04/15/2017']]",/Restaurant_Review-g187323-d10631904-Reviews-Restaurant_Supani-Berlin.html,d10631904,https://www.tripadvisor.com//Restaurant_Review-g187323-d10631904-Reviews-Restaurant_Supani-Berlin.html,22,2,0,1,0,0
6775,id_6775,Vienna,['Vegetarian Friendly'],933.0,$$ - $$$,14.0,"[['World Class Ramen', 'Fell in love with this place ❤️'], ['09/30/2017', '08/31/2017']]",/Restaurant_Review-g190454-d11887012-Reviews-MetchaMatcha_Wasyoku_Cafe_Restaurant-Vienna.html,d11887012,https://www.tripadvisor.com//Restaurant_Review-g190454-d11887012-Reviews-MetchaMatcha_Wasyoku_Cafe_Restaurant-Vienna.html,48,11,7,1,1,3
6776,id_6776,Brussels,"['Belgian', 'European']",2308.0,$$ - $$$,54.0,"[['Nice ambience but my hamburger is dry', 'Often ok, sometimes even good'], ['02/02/2017', '07/14/2016']]",/Restaurant_Review-g950784-d4358429-Reviews-Le_Miroir-Jette_Brussels.html,d4358429,https://www.tripadvisor.com//Restaurant_Review-g950784-d4358429-Reviews-Le_Miroir-Jette_Brussels.html,70,2,2,2,0,0
6777,id_6777,Paris,['Italian'],10092.0,,4.0,"[[], []]",/Restaurant_Review-g187147-d4830379-Reviews-Ari_snack_italien-Paris_Ile_de_France.html,d4830379,https://www.tripadvisor.com//Restaurant_Review-g187147-d4830379-Reviews-Ari_snack_italien-Paris_Ile_de_France.html,4,3,0,1,0,0
6778,id_6778,Paris,['French'],11660.0,$$ - $$$,7.0,"[[], []]",/Restaurant_Review-g187147-d12069809-Reviews-Chez_Liam-Paris_Ile_de_France.html,d12069809,https://www.tripadvisor.com//Restaurant_Review-g187147-d12069809-Reviews-Chez_Liam-Paris_Ile_de_France.html,7,1,4,0,0,2
6779,id_6779,Rome,,5495.0,,14.0,"[['Delicious pizza', 'Pizza Pizza'], ['08/23/2017', '03/04/2017']]",/Restaurant_Review-g187791-d12213859-Reviews-Pizza_Rustica_Birreria-Rome_Lazio.html,d12213859,https://www.tripadvisor.com//Restaurant_Review-g187791-d12213859-Reviews-Pizza_Rustica_Birreria-Rome_Lazio.html,47,10,5,1,3,5
6780,id_6780,Lisbon,,3636.0,,,"[[""Lisboa at it's best""], ['01/15/2013']]",/Restaurant_Review-g189158-d3648655-Reviews-Stephens_Cru_Bar-Lisbon_Lisbon_District_Central_Portugal.html,d3648655,https://www.tripadvisor.com//Restaurant_Review-g189158-d3648655-Reviews-Stephens_Cru_Bar-Lisbon_Lisbon_District_Central_Portugal.html,1,1,0,0,0,0
6781,id_6781,London,"['Bar', 'British', 'Pub', 'International', 'Gastropub']",5652.0,$$ - $$$,146.0,"[['Great hospitality', 'Christmas Office lunch'], ['12/31/2017', '12/07/2017']]",/Restaurant_Review-g186338-d2440764-Reviews-The_Prince_Regent-London_England.html,d2440764,https://www.tripadvisor.com//Restaurant_Review-g186338-d2440764-Reviews-The_Prince_Regent-London_England.html,218,63,70,31,18,19
6782,id_6782,Barcelona,"['Seafood', 'Mediterranean', 'European', 'Spanish']",2157.0,$$ - $$$,118.0,"[['Yummy', 'Went here twice!'], ['09/17/2017', '08/08/2017']]",/Restaurant_Review-g187497-d7004424-Reviews-Churruca_5-Barcelona_Catalonia.html,d7004424,https://www.tripadvisor.com//Restaurant_Review-g187497-d7004424-Reviews-Churruca_5-Barcelona_Catalonia.html,154,12,12,1,3,3
6783,id_6783,Barcelona,['Mediterranean'],6949.0,$$ - $$$,5.0,"[['Great for a light snack or full blown meal'], ['07/15/2012']]",/Restaurant_Review-g187497-d1392603-Reviews-Mediterrania-Barcelona_Catalonia.html,d1392603,https://www.tripadvisor.com//Restaurant_Review-g187497-d1392603-Reviews-Mediterrania-Barcelona_Catalonia.html,7,0,1,0,0,0
6784,id_6784,Paris,"['Italian', 'Pizza', 'European', 'Vegetarian Friendly', 'Vegan Options']",468.0,$$ - $$$,193.0,"[['Beautiful Pizza', 'Truffe <3'], ['11/25/2017', '11/02/2017']]",/Restaurant_Review-g187147-d6966307-Reviews-Le_Bookie-Paris_Ile_de_France.html,d6966307,https://www.tripadvisor.com//Restaurant_Review-g187147-d6966307-Reviews-Le_Bookie-Paris_Ile_de_France.html,286,34,9,3,0,0
6785,id_6785,Edinburgh,"['Italian', 'Mediterranean', 'European', 'Wine Bar', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",30.0,$$ - $$$,226.0,"[['Wine tasting', 'Great place'], ['01/12/2018', '01/08/2018']]",/Restaurant_Review-g186525-d10496902-Reviews-Veeno_Edinburgh_Rose_Street-Edinburgh_Scotland.html,d10496902,https://www.tripadvisor.com//Restaurant_Review-g186525-d10496902-Reviews-Veeno_Edinburgh_Rose_Street-Edinburgh_Scotland.html,379,261,61,16,11,3
6786,id_6786,Madrid,,8717.0,,2.0,"[[], []]",/Restaurant_Review-g187514-d10593203-Reviews-Finat_Club_Sport-Madrid.html,d10593203,https://www.tripadvisor.com//Restaurant_Review-g187514-d10593203-Reviews-Finat_Club_Sport-Madrid.html,7,1,0,1,1,4
6787,id_6787,Paris,['Indian'],6871.0,,4.0,"[[], []]",/Restaurant_Review-g187147-d13144279-Reviews-Mount_Everest-Paris_Ile_de_France.html,d13144279,https://www.tripadvisor.com//Restaurant_Review-g187147-d13144279-Reviews-Mount_Everest-Paris_Ile_de_France.html,83,14,4,0,0,0
6788,id_6788,Vienna,"['Austrian', 'European']",1367.0,$,27.0,"[['Salty', 'Best for group of friends'], ['02/06/2017', '05/29/2017']]",/Restaurant_Review-g190454-d1944681-Reviews-Centimeter_VI-Vienna.html,d1944681,https://www.tripadvisor.com//Restaurant_Review-g190454-d1944681-Reviews-Centimeter_VI-Vienna.html,37,2,1,1,1,1
6789,id_6789,Prague,"['Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options']",667.0,$$ - $$$,77.0,"[['Special service for special event', 'Perhaps the best Indian food in Prague'], ['12/30/2017', '10/29/2017']]",/Restaurant_Review-g274707-d8685024-Reviews-Indian_Restaurant_Taj_Mahal_Express-Prague_Bohemia.html,d8685024,https://www.tripadvisor.com//Restaurant_Review-g274707-d8685024-Reviews-Indian_Restaurant_Taj_Mahal_Express-Prague_Bohemia.html,243,98,16,5,2,1
6790,id_6790,Lisbon,"['Seafood', 'Mediterranean', 'European', 'Portuguese', 'Grill', 'Gluten Free Options']",385.0,$$ - $$$,395.0,"[['Great local fish restaurant', 'Expensive but Good Quality Seafood'], ['02/18/2018', '12/19/2017']]",/Restaurant_Review-g189158-d1016407-Reviews-Nunes_Real_Marisqueira-Lisbon_Lisbon_District_Central_Portugal.html,d1016407,https://www.tripadvisor.com//Restaurant_Review-g189158-d1016407-Reviews-Nunes_Real_Marisqueira-Lisbon_Lisbon_District_Central_Portugal.html,590,87,42,17,3,13
6791,id_6791,Madrid,['Mediterranean'],3329.0,$,6.0,"[[], []]",/Restaurant_Review-g187514-d12523842-Reviews-Bodega_Santa_Cecilia-Madrid.html,d12523842,https://www.tripadvisor.com//Restaurant_Review-g187514-d12523842-Reviews-Bodega_Santa_Cecilia-Madrid.html,15,0,0,1,0,0
6792,id_6792,Rome,"['Chinese', 'Asian', 'Vegetarian Friendly']",2808.0,$,71.0,"[['Nice place to eat Chinese', 'Great food & cheap prices'], ['11/20/2017', '11/18/2017']]",/Restaurant_Review-g187791-d3832855-Reviews-Il_Nuovo_Continente_d_Oro-Rome_Lazio.html,d3832855,https://www.tripadvisor.com//Restaurant_Review-g187791-d3832855-Reviews-Il_Nuovo_Continente_d_Oro-Rome_Lazio.html,99,16,16,3,1,0
6793,id_6793,Madrid,['Mediterranean'],5541.0,$,33.0,"[['Want a great local restaurant. This is it', 'Friendly Fresno!'], ['12/04/2017', '10/21/2015']]",/Restaurant_Review-g187514-d5975929-Reviews-Restaurante_Fresno-Madrid.html,d5975929,https://www.tripadvisor.com//Restaurant_Review-g187514-d5975929-Reviews-Restaurante_Fresno-Madrid.html,43,2,1,0,0,0
6794,id_6794,Lisbon,,3569.0,,2.0,"[[], []]",/Restaurant_Review-g189158-d10108774-Reviews-A_Grelha_do_Manel-Lisbon_Lisbon_District_Central_Portugal.html,d10108774,https://www.tripadvisor.com//Restaurant_Review-g189158-d10108774-Reviews-A_Grelha_do_Manel-Lisbon_Lisbon_District_Central_Portugal.html,10,2,1,5,2,0
6795,id_6795,Luxembourg,,411.0,,10.0,"[['Hidden jewel!', 'Poor quality'], ['09/13/2016', '06/23/2016']]",/Restaurant_Review-g190356-d8490336-Reviews-Kyosk-Luxembourg_City.html,d8490336,https://www.tripadvisor.com//Restaurant_Review-g190356-d8490336-Reviews-Kyosk-Luxembourg_City.html,19,2,2,0,1,1
6796,id_6796,Oslo,"['European', 'Scandinavian', 'Norwegian', 'Vegetarian Friendly']",179.0,$$$$,101.0,"[['Good food but....', 'Tasty food'], ['09/16/2017', '06/05/2017']]",/Restaurant_Review-g190479-d8607079-Reviews-BA_53-Oslo_Eastern_Norway.html,d8607079,https://www.tripadvisor.com//Restaurant_Review-g190479-d8607079-Reviews-BA_53-Oslo_Eastern_Norway.html,0,0,0,0,0,0
6797,id_6797,London,,14612.0,,2.0,"[['Nice Vegan Food, Pre-packaged or Served', 'Very very disappointed'], ['01/06/2018', '11/25/2017']]",/Restaurant_Review-g186338-d13167117-Reviews-Tanya_s-London_England.html,d13167117,https://www.tripadvisor.com//Restaurant_Review-g186338-d13167117-Reviews-Tanya_s-London_England.html,5,0,1,0,2,1
6798,id_6798,Paris,,7396.0,,2.0,"[[], []]",/Restaurant_Review-g187147-d12657812-Reviews-Il_Barocco_Ristorante_Italiano-Paris_Ile_de_France.html,d12657812,https://www.tripadvisor.com//Restaurant_Review-g187147-d12657812-Reviews-Il_Barocco_Ristorante_Italiano-Paris_Ile_de_France.html,3,0,0,0,0,1
6799,id_6799,Budapest,"['European', 'Eastern European', 'Central European']",723.0,$$ - $$$,81.0,"[['Good grill', 'Nice food'], ['01/01/2018', '08/29/2017']]",/Restaurant_Review-g274887-d7381152-Reviews-Yu_Grill-Budapest_Central_Hungary.html,d7381152,https://www.tripadvisor.com//Restaurant_Review-g274887-d7381152-Reviews-Yu_Grill-Budapest_Central_Hungary.html,91,24,11,1,1,6
6800,id_6800,Stockholm,['Fast Food'],1222.0,$,74.0,"[['Ok and calm', 'Good for a late night snack'], ['09/24/2017', '01/13/2017']]",/Restaurant_Review-g189852-d740156-Reviews-Burger_King-Stockholm.html,d740156,https://www.tripadvisor.com//Restaurant_Review-g189852-d740156-Reviews-Burger_King-Stockholm.html,99,8,13,4,2,4
6801,id_6801,Berlin,"['American', 'Fast Food', 'Vegetarian Friendly']",233.0,$,233.0,"[['Tasty!', 'Great burgers, low price'], ['12/29/2017', '11/19/2017']]",/Restaurant_Review-g187323-d6956839-Reviews-Tommi_s_Burger_Joint_Invalidenstr_Mitte_Berlin-Berlin.html,d6956839,https://www.tripadvisor.com//Restaurant_Review-g187323-d6956839-Reviews-Tommi_s_Burger_Joint_Invalidenstr_Mitte_Berlin-Berlin.html,337,111,43,17,1,5
6802,id_6802,Edinburgh,,1138.0,,10.0,"[['Quick hot choc !', 'First visit for a year'], ['07/11/2017', '01/18/2017']]",/Restaurant_Review-g186525-d10760037-Reviews-Caffe_Nero-Edinburgh_Scotland.html,d10760037,https://www.tripadvisor.com//Restaurant_Review-g186525-d10760037-Reviews-Caffe_Nero-Edinburgh_Scotland.html,36,7,12,1,1,2
6803,id_6803,London,"['Bar', 'Pub']",4090.0,$$ - $$$,56.0,"[['Proper boozer', 'Nice pub, nice service, nice crowd'], ['10/30/2017', '10/08/2017']]",/Restaurant_Review-g186338-d3228447-Reviews-The_Crown_Seven_Dials-London_England.html,d3228447,https://www.tripadvisor.com//Restaurant_Review-g186338-d3228447-Reviews-The_Crown_Seven_Dials-London_England.html,84,19,31,7,3,6
6804,id_6804,Helsinki,"['Pub', 'Bar']",338.0,$,26.0,"[['All round good pub', 'Cozy bar with brick walls'], ['10/21/2017', '08/13/2017']]",/Restaurant_Review-g189934-d6819294-Reviews-Pivnice_Poseidon-Helsinki_Uusimaa.html,d6819294,https://www.tripadvisor.com//Restaurant_Review-g189934-d6819294-Reviews-Pivnice_Poseidon-Helsinki_Uusimaa.html,39,4,12,2,2,0
6805,id_6805,London,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",1860.0,$$ - $$$,267.0,"[['A great night!', 'Aperitivo'], ['12/19/2017', '12/01/2017']]",/Restaurant_Review-g186338-d4861168-Reviews-Vivo-London_England.html,d4861168,https://www.tripadvisor.com//Restaurant_Review-g186338-d4861168-Reviews-Vivo-London_England.html,294,158,62,21,8,9
6806,id_6806,Madrid,,5929.0,,,"[[], []]",/Restaurant_Review-g187514-d988103-Reviews-Restaurante_Internacional-Madrid.html,d988103,https://www.tripadvisor.com//Restaurant_Review-g187514-d988103-Reviews-Restaurante_Internacional-Madrid.html,1,0,1,0,0,0
6807,id_6807,Berlin,['Italian'],4392.0,,2.0,"[[], []]",/Restaurant_Review-g187323-d5529250-Reviews-Trattoria_Di_Benni-Berlin.html,d5529250,https://www.tripadvisor.com//Restaurant_Review-g187323-d5529250-Reviews-Trattoria_Di_Benni-Berlin.html,3,2,1,0,0,0
6808,id_6808,Athens,"['Mediterranean', 'Greek']",757.0,$$ - $$$,96.0,"[['it was better than we expected', 'Lovely place'], ['10/17/2017', '08/29/2017']]",/Restaurant_Review-g189400-d6529147-Reviews-Dioskouri-Athens_Attica.html,d6529147,https://www.tripadvisor.com//Restaurant_Review-g189400-d6529147-Reviews-Dioskouri-Athens_Attica.html,156,29,17,11,1,4
6809,id_6809,Paris,,13024.0,,11.0,"[['Unfriendly employees', 'Just ok'], ['11/08/2017', '09/17/2016']]",/Restaurant_Review-g187147-d10678117-Reviews-Pastavino-Paris_Ile_de_France.html,d10678117,https://www.tripadvisor.com//Restaurant_Review-g187147-d10678117-Reviews-Pastavino-Paris_Ile_de_France.html,16,1,1,0,2,0
6810,id_6810,Barcelona,"['Italian', 'Pizza', 'Fast Food', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",989.0,$,161.0,"[['LOVE their pizza', 'Best pizza at a great price'], ['11/22/2017', '10/29/2017']]",/Restaurant_Review-g187497-d8491303-Reviews-Les_Dues_Sicilies-Barcelona_Catalonia.html,d8491303,https://www.tripadvisor.com//Restaurant_Review-g187497-d8491303-Reviews-Les_Dues_Sicilies-Barcelona_Catalonia.html,315,62,17,4,0,3
6811,id_6811,Athens,"['German', 'Bar', 'European', 'Central European', 'Brew Pub', 'Pub']",705.0,$$ - $$$,61.0,"[['Nice place, polite people! Excellent food', 'Afternoon Lunch'], ['07/11/2017', '03/15/2017']]",/Restaurant_Review-g189400-d948736-Reviews-Beer_academy-Athens_Attica.html,d948736,https://www.tripadvisor.com//Restaurant_Review-g189400-d948736-Reviews-Beer_academy-Athens_Attica.html,95,13,14,6,0,1
6812,id_6812,Lisbon,"['Japanese', 'Sushi', 'Asian']",1210.0,$$ - $$$,117.0,"[['Awesome sushi', 'Was ok'], ['06/24/2017', '05/23/2017']]",/Restaurant_Review-g189158-d7223451-Reviews-Sushi_Santos-Lisbon_Lisbon_District_Central_Portugal.html,d7223451,https://www.tripadvisor.com//Restaurant_Review-g189158-d7223451-Reviews-Sushi_Santos-Lisbon_Lisbon_District_Central_Portugal.html,0,0,0,0,0,0
6813,id_6813,Prague,"['Bar', 'European', 'Czech', 'Central European']",790.0,$$ - $$$,90.0,"[['Tasty local food', 'Local food'], ['09/18/2017', '07/27/2017']]",/Restaurant_Review-g274707-d4768624-Reviews-Lokal_Nad_Stromovkou-Prague_Bohemia.html,d4768624,https://www.tripadvisor.com//Restaurant_Review-g274707-d4768624-Reviews-Lokal_Nad_Stromovkou-Prague_Bohemia.html,140,33,20,5,1,3
6814,id_6814,Lyon,['European'],1105.0,$$ - $$$,108.0,"[['Nice ambiance, great service', 'Lovely find on a very warm day'], ['05/16/2017', '09/07/2016']]",/Restaurant_Review-g187265-d2560570-Reviews-Grand_Cafe_Prefecture-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d2560570,https://www.tripadvisor.com//Restaurant_Review-g187265-d2560570-Reviews-Grand_Cafe_Prefecture-Lyon_Rhone_Auvergne_Rhone_Alpes.html,27,1,0,0,0,0
6815,id_6815,Paris,"['Asian', 'Vietnamese']",3319.0,$,72.0,"[['Excellent Pho, Friendly Atmosphere', 'Amazing Food & Service'], ['06/04/2017', '11/30/2016']]",/Restaurant_Review-g187147-d3721447-Reviews-Au_Bon_Pho-Paris_Ile_de_France.html,d3721447,https://www.tripadvisor.com//Restaurant_Review-g187147-d3721447-Reviews-Au_Bon_Pho-Paris_Ile_de_France.html,89,12,5,4,1,0
6816,id_6816,London,"['Brew Pub', 'Pub', 'Healthy', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options']",5695.0,$$ - $$$,18.0,"[['Nice good', 'Healthy delicious with lots of vegetarian...'], ['06/01/2017', '04/27/2017']]",/Restaurant_Review-g186338-d10437950-Reviews-Kichn-London_England.html,d10437950,https://www.tripadvisor.com//Restaurant_Review-g186338-d10437950-Reviews-Kichn-London_England.html,18,16,1,0,1,0
6817,id_6817,Vienna,"['Austrian', 'European']",3101.0,$$ - $$$,11.0,"[['Average decent hotel bar'], ['10/15/2014']]",/Restaurant_Review-g190454-d6219689-Reviews-Bar_Canaletto-Vienna.html,d6219689,https://www.tripadvisor.com//Restaurant_Review-g190454-d6219689-Reviews-Bar_Canaletto-Vienna.html,14,0,1,1,0,0
6818,id_6818,London,"['Italian', 'Pizza', 'Vegetarian Friendly', 'Vegan Options']",5611.0,$$ - $$$,18.0,"[['Vegan and gluten free options', 'Great value and super generous portions'], ['12/15/2017', '11/12/2017']]",/Restaurant_Review-g186338-d12211845-Reviews-Dear_Pizza-London_England.html,d12211845,https://www.tripadvisor.com//Restaurant_Review-g186338-d12211845-Reviews-Dear_Pizza-London_England.html,0,0,0,0,0,0
6819,id_6819,Paris,"['Thai', 'Vegetarian Friendly']",2617.0,$$ - $$$,109.0,"[['Good food', 'Amazing!'], ['07/25/2017', '09/30/2016']]",/Restaurant_Review-g187147-d1718441-Reviews-Bai_Thong-Paris_Ile_de_France.html,d1718441,https://www.tripadvisor.com//Restaurant_Review-g187147-d1718441-Reviews-Bai_Thong-Paris_Ile_de_France.html,161,3,4,1,0,2
6820,id_6820,Edinburgh,"['Bar', 'Pub']",646.0,$,90.0,"[['Great bar 👍', 'Great'], ['11/07/2017', '10/30/2017']]",/Restaurant_Review-g186525-d5425599-Reviews-Bar_50-Edinburgh_Scotland.html,d5425599,https://www.tripadvisor.com//Restaurant_Review-g186525-d5425599-Reviews-Bar_50-Edinburgh_Scotland.html,135,39,32,14,10,13
6821,id_6821,Prague,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",645.0,$$ - $$$,77.0,"[['You should go there!', 'Best Curry in Prague'], ['01/02/2018', '12/12/2017']]",/Restaurant_Review-g274707-d877666-Reviews-Tandoor-Prague_Bohemia.html,d877666,https://www.tripadvisor.com//Restaurant_Review-g274707-d877666-Reviews-Tandoor-Prague_Bohemia.html,94,33,18,6,3,0
6822,id_6822,London,"['European', 'British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",2951.0,$$ - $$$,329.0,"[['Lovely place for a local lunch', 'Tasty Sunday roast'], ['10/28/2017', '10/16/2017']]",/Restaurant_Review-g186338-d814119-Reviews-Eat_17-London_England.html,d814119,https://www.tripadvisor.com//Restaurant_Review-g186338-d814119-Reviews-Eat_17-London_England.html,412,192,122,41,25,24
6823,id_6823,Berlin,,4067.0,,4.0,"[['Prices higher than the quality'], ['04/27/2017']]",/Restaurant_Review-g187323-d12205758-Reviews-Miseria_Nobilta-Berlin.html,d12205758,https://www.tripadvisor.com//Restaurant_Review-g187323-d12205758-Reviews-Miseria_Nobilta-Berlin.html,6,0,0,1,0,0
6824,id_6824,London,"['Chinese', 'Asian', 'Vegetarian Friendly']",744.0,$$ - $$$,519.0,"[['Very good food but not a relaxing atmosphe...', 'Good Recommendation by Tripadvisor'], ['12/28/2017', '12/27/2017']]",/Restaurant_Review-g186338-d1436487-Reviews-Gold_Mine-London_England.html,d1436487,https://www.tripadvisor.com//Restaurant_Review-g186338-d1436487-Reviews-Gold_Mine-London_England.html,784,274,269,77,35,28
6825,id_6825,Amsterdam,"['Japanese', 'Seafood', 'Sushi', 'Asian', 'Grill', 'Vegetarian Friendly', 'Gluten Free Options']",988.0,$$ - $$$,127.0,"[['Nice sushi selection and very fair all you...', 'Fun experience'], ['01/05/2018', '06/01/2017']]",/Restaurant_Review-g188590-d8001780-Reviews-Sumo_Amsterdam_2_Vijzelstraat-Amsterdam_North_Holland_Province.html,d8001780,https://www.tripadvisor.com//Restaurant_Review-g188590-d8001780-Reviews-Sumo_Amsterdam_2_Vijzelstraat-Amsterdam_North_Holland_Province.html,194,29,36,10,4,8
6826,id_6826,London,"['Bar', 'British', 'Pub', 'European']",5513.0,$$ - $$$,79.0,"[['good stop off,,,', 'Nice Fish.'], ['09/29/2017', '09/21/2017']]",/Restaurant_Review-g186338-d734009-Reviews-The_Windsor_Castle_Pub-London_England.html,d734009,https://www.tripadvisor.com//Restaurant_Review-g186338-d734009-Reviews-The_Windsor_Castle_Pub-London_England.html,128,60,23,10,6,11
6827,id_6827,Berlin,,6297.0,,8.0,"[['bad experience :('], ['01/25/2013']]",/Restaurant_Review-g187323-d12682455-Reviews-Restaurant_Weinhaus_Brucken-Berlin.html,d12682455,https://www.tripadvisor.com//Restaurant_Review-g187323-d12682455-Reviews-Restaurant_Weinhaus_Brucken-Berlin.html,10,0,0,0,0,1
6828,id_6828,Vienna,,2134.0,,4.0,"[['Excellent service and great coffee😃'], ['11/11/2016']]",/Restaurant_Review-g190454-d10593312-Reviews-Cafe_Am_Park-Vienna.html,d10593312,https://www.tripadvisor.com//Restaurant_Review-g190454-d10593312-Reviews-Cafe_Am_Park-Vienna.html,7,2,0,0,0,0
6829,id_6829,Berlin,,4101.0,,5.0,"[[], []]",/Restaurant_Review-g187323-d5506093-Reviews-Fahrhaus_Saatwinkel-Berlin.html,d5506093,https://www.tripadvisor.com//Restaurant_Review-g187323-d5506093-Reviews-Fahrhaus_Saatwinkel-Berlin.html,11,2,3,3,1,2
6830,id_6830,Athens,"['Turkish', 'Mediterranean', 'European', 'Greek', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",7.0,$$ - $$$,317.0,"[['Best Restaurant in Athens', 'New years Eve dinners'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g189400-d10559098-Reviews-A_Little_Taste_of_Home-Athens_Attica.html,d10559098,https://www.tripadvisor.com//Restaurant_Review-g189400-d10559098-Reviews-A_Little_Taste_of_Home-Athens_Attica.html,719,368,20,9,1,3
6831,id_6831,Zurich,"['Japanese', 'Seafood', 'Sushi', 'Asian', 'Delicatessen', 'Vegetarian Friendly', 'Gluten Free Options']",109.0,$$ - $$$,140.0,"[['Surprise', ""Don't Compromise - Best Sushi in Zurich""], ['11/01/2017', '10/15/2017']]",/Restaurant_Review-g188113-d953669-Reviews-Barfuesser-Zurich.html,d953669,https://www.tripadvisor.com//Restaurant_Review-g188113-d953669-Reviews-Barfuesser-Zurich.html,188,28,38,6,3,3
6832,id_6832,Paris,,9668.0,,35.0,"[['Very disappointing', 'Perfect French!'], ['07/15/2014', '02/24/2014']]",/Restaurant_Review-g187147-d2213009-Reviews-L_Auberge_des_Saveurs-Paris_Ile_de_France.html,d2213009,https://www.tripadvisor.com//Restaurant_Review-g187147-d2213009-Reviews-L_Auberge_des_Saveurs-Paris_Ile_de_France.html,36,3,4,1,1,1
6833,id_6833,Hamburg,"['Latin', 'Spanish', 'South American']",722.0,$,16.0,"[['Very good and authentic arepas!', 'Great omelette'], ['12/11/2017', '08/26/2017']]",/Restaurant_Review-g187331-d10288011-Reviews-Arepa_Cafe_Hamburg-Hamburg.html,d10288011,https://www.tripadvisor.com//Restaurant_Review-g187331-d10288011-Reviews-Arepa_Cafe_Hamburg-Hamburg.html,25,1,5,0,1,2
6834,id_6834,Zurich,,1246.0,,5.0,"[[], []]",/Restaurant_Review-g227102-d12270129-Reviews-Bannog_Thai_Take_away-Opfikon_Zurich.html,d12270129,https://www.tripadvisor.com//Restaurant_Review-g227102-d12270129-Reviews-Bannog_Thai_Take_away-Opfikon_Zurich.html,7,5,1,0,0,1
6835,id_6835,Helsinki,"['Steakhouse', 'European', 'Spanish', 'Gluten Free Options']",160.0,$$$$,258.0,"[['Delivery improved', 'Always a quality choice'], ['01/07/2018', '01/04/2018']]",/Restaurant_Review-g189934-d781224-Reviews-Grotesk-Helsinki_Uusimaa.html,d781224,https://www.tripadvisor.com//Restaurant_Review-g189934-d781224-Reviews-Grotesk-Helsinki_Uusimaa.html,324,70,97,37,17,3
